SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2645622,438182,1.0,5,-1350.0,-1355.0,15027.975,14970.15
1881180,442639,2.0,8,-491.0,-519.0,756568.125,756568.125
1705478,412211,1.0,2,-2677.0,-2712.0,4921.2,4921.2
1384807,423751,2.0,9,-219.0,-244.0,149623.425,149623.425
2074680,416880,1.0,20,-178.0,-180.0,12046.815,12046.815
1211377,448494,0.0,1,-415.0,-433.0,10838.97,10838.97
1360610,410933,1.0,2,-1709.0,-1727.0,5286.015,5286.015
1560887,408730,1.0,25,-178.0,-182.0,17751.42,17751.42
1185216,427217,0.0,50,-2421.0,-2421.0,8100.0,8100.0
1316745,449094,1.0,22,-305.0,-303.0,6513.48,6513.48
2258034,400214,0.0,88,-502.0,-515.0,7875.0,7875.0
1201333,414202,1.0,2,-1535.0,-1548.0,12598.74,12598.74
1605434,430832,1.0,2,-683.0,-684.0,7930.62,7930.62
1462449,448882,1.0,4,-1054.0,-1063.0,13820.4,13820.4
1339122,440013,3.0,9,-127.0,-130.0,14970.735,14970.735
1182703,410090,2.0,7,-2768.0,-2768.0,50197.725,50197.725
2253574,426142,0.0,60,-1205.0,-1205.0,229.185,229.185
1449500,450412,1.0,1,-777.0,-778.0,13681.575,13681.575
1121495,412317,1.0,7,-855.0,-870.0,7694.91,7694.91
1016958,433678,1.0,16,-479.0,-503.0,14067.225,14067.225
2143134,413944,1.0,9,-917.0,-932.0,3946.815,3946.815
1514789,436019,0.0,4,-493.0,-493.0,4565.25,4565.25
2388503,430810,0.0,64,-866.0,-866.0,1.395,1.395
2181768,446219,0.0,5,-2280.0,-2289.0,6750.0,6750.0
1701329,438040,0.0,16,-152.0,-166.0,4788.495,4788.495
1008360,428197,0.0,35,-1655.0,-1655.0,14625.0,14625.0
2523747,449854,1.0,4,-1038.0,-1059.0,5106.96,5106.96
2638288,421210,1.0,7,-177.0,-149.0,8225.685,4.185
1977956,451447,1.0,3,-1065.0,-1066.0,1999.755,1999.755
1355024,444779,0.0,48,-116.0,-126.0,12486.825,12486.825
1690755,424419,5.0,103,-835.0,-755.0,1350.0,1350.0
2697882,442001,4.0,21,-219.0,-221.0,31442.85,31442.85
2726184,440653,0.0,31,-1662.0,-1662.0,250.965,250.965
2681750,413428,1.0,7,-2258.0,-2261.0,4537.53,4537.53
1463253,408865,1.0,2,-159.0,-185.0,5563.44,5563.44
1067535,450758,0.0,120,-18.0,-18.0,489.285,489.285
2058244,413548,1.0,4,-1132.0,-1140.0,20722.365,20722.365
1793049,403300,0.0,12,-1690.0,-1690.0,149.4,149.4
2229834,436406,0.0,42,-147.0,-147.0,225000.0,225000.0
2764895,417813,1.0,4,-149.0,-154.0,8579.88,8579.88
2689544,424241,1.0,3,-821.0,-835.0,48698.595,48698.595
1589871,450105,1.0,3,-1516.0,-1526.0,11896.83,11896.83
2186711,412075,1.0,4,-417.0,-440.0,4586.04,4586.04
1327403,437634,1.0,4,-628.0,-630.0,12980.88,12980.88
1121939,425045,1.0,4,-370.0,-371.0,6096.78,6096.78
1125478,415855,1.0,5,-2713.0,-2713.0,2879.685,2879.685
1277893,449465,1.0,8,-2378.0,-2404.0,12169.8,12169.8
2166995,411277,1.0,7,-232.0,-248.0,5792.22,5792.22
1221623,455509,1.0,1,-1558.0,-1562.0,4052.835,4052.835
2446116,424923,1.0,24,-352.0,-355.0,9263.25,9263.25
1057888,414171,1.0,9,-1555.0,-1561.0,7762.86,7762.86
1561827,433233,1.0,6,-2175.0,-2145.0,6067.89,5857.335
1383474,445273,2.0,4,-313.0,-329.0,38149.29,38149.29
2601823,452850,0.0,43,-1845.0,-1871.0,4500.0,4500.0
2241167,446717,1.0,16,-286.0,-284.0,59896.215,43037.415
1970720,449684,1.0,3,-2599.0,-2597.0,24160.5,23062.5
1701702,449013,0.0,18,-347.0,-360.0,2367.27,2367.27
1237848,430343,1.0,6,-608.0,-613.0,18054.09,18054.09
1806405,436764,1.0,2,-758.0,-759.0,8302.5,8302.5
1570419,451096,1.0,17,-228.0,-262.0,43006.5,2902.5
2712020,453302,1.0,4,-1336.0,-1320.0,24954.48,13503.15
2675976,417739,1.0,8,-188.0,-201.0,9780.255,9780.255
2595265,442023,1.0,4,-814.0,-832.0,10410.795,10410.795
2783300,419144,1.0,18,-1111.0,-1153.0,2485.53,2485.53
1315021,427437,1.0,2,-1169.0,-1182.0,6985.125,6985.125
1480139,422817,1.0,4,-447.0,-469.0,23960.655,23960.655
1887407,424787,1.0,8,-467.0,-476.0,13046.58,13046.58
1139767,441988,1.0,12,-2105.0,-2116.0,11251.62,11251.62
1503440,410304,1.0,8,-2042.0,-2020.0,9933.3,9933.3
2592263,405731,1.0,3,-1751.0,-1772.0,5404.365,5404.365
2536099,434075,0.0,54,-956.0,-956.0,964.845,964.845
2446715,435279,1.0,2,-940.0,-945.0,14257.665,14257.665
2825154,407791,1.0,6,-67.0,-69.0,28106.46,28106.46
1945376,426932,1.0,5,-177.0,-186.0,6481.755,6481.755
2293732,400037,1.0,2,-546.0,-550.0,24146.82,24146.82
1382205,434142,1.0,9,-1640.0,-1641.0,9961.56,9961.56
1818082,421496,1.0,12,-681.0,-685.0,15629.04,15629.04
1660206,436443,1.0,1,-2706.0,-2706.0,5468.13,5468.13
1027721,430886,5.0,20,-376.0,-376.0,37350.675,37350.675
1776443,448353,0.0,96,-715.0,-715.0,68.535,68.535
1499509,403878,1.0,5,-2822.0,-2822.0,10668.51,10668.51
1382519,419157,1.0,8,-398.0,-409.0,11819.25,11819.25
1129208,422210,2.0,8,-187.0,-209.0,312823.62,335947.5
1129208,422210,1.0,8,-187.0,-209.0,23123.88,335947.5
1104068,430684,0.0,16,-1907.0,-1907.0,5625.0,5625.0
1155861,420326,0.0,80,-426.0,-426.0,493.56,493.56
2457944,405429,1.0,4,-2225.0,-2229.0,14688.81,14688.81
1360102,446830,1.0,2,-2151.0,-2191.0,3024.225,9.9
2672776,421855,0.0,121,-1484.0,-1485.0,4050.0,4050.0
2675603,404271,1.0,15,-1466.0,-1466.0,13271.355,13271.355
1850559,445598,1.0,7,-1659.0,-1661.0,11047.185,11047.185
2226361,407622,1.0,14,-99.0,-104.0,14312.88,14312.88
2627935,454430,1.0,9,-351.0,-364.0,22624.02,22624.02
1419599,442091,1.0,1,-1036.0,-1055.0,11023.92,11023.92
1159539,438347,1.0,9,-613.0,-616.0,34428.015,34428.015
2204292,424817,0.0,102,-71.0,-71.0,182.295,182.295
2613316,406416,1.0,4,-2302.0,-2338.0,3063.69,3063.69
1158748,453626,0.0,83,-665.0,-665.0,2.475,2.475
1589318,438726,1.0,4,-2460.0,-2461.0,6773.445,6773.445
1677879,406619,1.0,13,-851.0,-851.0,17214.075,17214.075
2002789,415510,0.0,20,-38.0,-38.0,438.345,438.345
1224685,416766,1.0,7,-2646.0,-2646.0,5646.915,5646.915
1088349,428232,2.0,10,-448.0,-453.0,252084.645,252084.645
1496176,414694,1.0,10,-44.0,-46.0,10116.0,10116.0
2196272,407327,1.0,9,-1162.0,-1167.0,6708.06,6708.06
2463199,424263,0.0,49,-1482.0,-1493.0,2250.0,2250.0
1679482,432959,1.0,3,-1439.0,-1450.0,14182.92,14182.92
1460817,407981,0.0,37,-2479.0,-2479.0,10755.0,10755.0
2509172,452626,1.0,8,-152.0,-177.0,13841.19,13841.19
1416680,420499,1.0,5,-15.0,-23.0,8457.3,8457.3
1523658,435092,1.0,14,-964.0,-997.0,7347.6,7347.6
1109497,407617,1.0,2,-1281.0,-1283.0,4384.935,4384.935
1385593,414181,0.0,21,-314.0,-314.0,33.03,33.03
1468623,439832,1.0,18,-886.0,-929.0,1630.485,1630.485
1336797,408164,0.0,12,-2720.0,-2720.0,9900.0,9900.0
1555983,442807,0.0,111,-461.0,-461.0,1.665,1.665
1584766,452228,1.0,1,-1191.0,-1208.0,9877.5,9877.5
1817509,455462,1.0,2,-619.0,-623.0,19151.46,19151.46
2687536,417518,2.0,6,-201.0,-209.0,12527.55,12527.55
1599706,403097,2.0,3,-2816.0,-2816.0,9561.24,9561.24
2496020,432613,1.0,1,-738.0,-756.0,5713.38,5713.38
2256956,411526,0.0,57,-1587.0,-1587.0,3375.0,3375.0
1438621,432391,1.0,4,-452.0,-466.0,24577.425,24577.425
1889808,430777,1.0,2,-413.0,-425.0,3206.295,3206.295
1572551,406163,1.0,4,-575.0,-579.0,12110.535,12110.535
2363040,440555,1.0,3,-2056.0,-2053.0,3823.245,1.62
1028938,414280,1.0,3,-2710.0,-2710.0,3846.15,3846.15
2657856,419492,0.0,34,-1110.0,-1113.0,3150.0,3150.0
2370713,449437,1.0,8,-2027.0,-2029.0,4567.185,4567.185
2575169,453738,0.0,53,-1171.0,-1174.0,5625.0,5625.0
2408413,417863,1.0,6,-1598.0,-1602.0,21093.93,21093.93
2562532,443637,1.0,1,-1471.0,-1481.0,12124.485,12124.485
1846262,441804,1.0,2,-1671.0,-1674.0,5484.42,5484.42
2437522,454358,1.0,15,-362.0,-355.0,9932.985,9884.925
2496779,447592,1.0,4,-1647.0,-1653.0,10031.76,10031.76
1280076,436798,1.0,2,-249.0,-253.0,11076.21,11076.21
2360471,429900,0.0,39,-1432.0,-1439.0,6750.0,6750.0
2450515,449682,1.0,10,-2884.0,-2868.0,7787.205,7787.205
2630353,440613,0.0,89,-40.0,-40.0,294.21,294.21
2817661,441881,1.0,10,-75.0,-84.0,17620.92,17620.92
2188750,452670,1.0,1,-2847.0,-2867.0,10521.9,10521.9
2463252,421754,1.0,2,-1835.0,-1818.0,15634.305,1.305
1856023,413387,1.0,10,-416.0,-425.0,14476.95,14476.95
2045926,441887,0.0,65,-605.0,-605.0,227.25,227.25
1532305,420829,1.0,2,-420.0,-444.0,48635.595,48635.595
1008941,415506,0.0,16,-703.0,-706.0,866.205,781.38
2114170,444030,1.0,1,-368.0,-380.0,2872.845,2872.845
1535702,455659,1.0,7,-188.0,-197.0,5793.93,5793.93
2178330,438436,1.0,7,-2748.0,-2754.0,3527.955,3527.955
1744975,451483,1.0,3,-262.0,-272.0,39096.855,39096.855
2134342,436981,1.0,19,-1109.0,-1148.0,4617.72,4617.72
2575879,400316,1.0,11,-1302.0,-1358.0,7804.44,7804.44
1268360,440951,2.0,17,-1221.0,-1242.0,52886.97,52886.97
1421631,452623,3.0,11,-253.0,-248.0,4806.585,4541.67
2633308,410128,1.0,3,-995.0,-1033.0,28465.38,28465.38
2437918,404857,0.0,62,-987.0,-990.0,2.43,2.43
2207185,432701,0.0,118,-403.0,-403.0,143.1,143.1
1217612,439120,1.0,1,-2066.0,-2069.0,5538.465,5538.465
1906250,420432,1.0,3,-995.0,-1003.0,6276.42,6276.42
1721005,449658,1.0,7,-340.0,-339.0,23222.025,23222.025
1946756,431216,1.0,13,-545.0,-579.0,19597.32,924.66
2014530,454782,1.0,4,-2386.0,-2404.0,2890.98,2890.98
1955948,408225,1.0,19,-1125.0,-1141.0,4632.93,101.97
2010928,427265,0.0,34,-1916.0,-1946.0,1005.93,1005.93
2369496,427659,1.0,8,-114.0,-117.0,15401.385,15401.385
2582147,408440,1.0,5,-2425.0,-2438.0,7860.825,7860.825
2306419,421391,1.0,10,-2348.0,-2369.0,3066.885,3066.885
2818363,417152,2.0,10,-91.0,-100.0,1020486.195,1020486.195
1116933,429384,1.0,11,-1186.0,-1191.0,8889.39,8889.39
1395294,445226,1.0,2,-304.0,-306.0,65790.0,65790.0
1594580,440980,1.0,8,-243.0,-245.0,11451.915,11451.915
2761261,447005,1.0,10,-2121.0,-2124.0,6497.55,6497.55
2156798,422040,1.0,21,-1601.0,-1611.0,15543.99,15543.99
2535855,443151,1.0,2,-349.0,-355.0,24092.775,24092.775
1231840,435129,1.0,1,-2860.0,-2860.0,6262.02,6262.02
2474903,446657,1.0,20,-258.0,-241.0,15522.255,13895.1
2053513,414793,1.0,2,-1937.0,-1964.0,10734.435,10734.435
2259439,453057,1.0,1,-743.0,-753.0,13546.35,13546.35
2486482,420612,2.0,8,-1431.0,-1430.0,12502.035,12502.035
2227688,452995,1.0,2,-204.0,-209.0,12016.98,12016.98
2024443,429038,1.0,1,-119.0,-121.0,2571.075,2571.075
1391359,415208,1.0,10,-1835.0,-1812.0,3387.825,432.945
2368846,438852,1.0,1,-1121.0,-1151.0,4108.86,46.665
1537126,438052,1.0,1,-729.0,-742.0,15322.185,15322.185
1531353,427941,1.0,6,-1421.0,-1428.0,8801.685,8801.685
2804488,402856,1.0,5,-1378.0,-1359.0,12030.975,12030.975
2190302,426756,1.0,1,-2526.0,-2528.0,3973.095,3971.88
2512136,411502,1.0,13,-644.0,-685.0,5276.115,215.1
1030295,431177,0.0,70,-1718.0,-1718.0,2387.115,2387.115
2598863,400665,0.0,22,-2517.0,-2517.0,67.905,67.905
2738427,455810,1.0,4,-2243.0,-2247.0,15027.615,15027.615
1051911,445154,1.0,3,-1047.0,-1065.0,10846.89,10846.89
1709913,437531,1.0,23,-333.0,-340.0,19025.1,19025.1
1305058,419977,1.0,11,-538.0,-546.0,20320.605,20320.605
1645673,431254,1.0,2,-1951.0,-1961.0,5075.955,5075.955
1594500,434181,1.0,4,-1384.0,-1385.0,5527.485,5527.485
1461656,453290,0.0,46,-14.0,-15.0,9673.56,9673.56
2819742,425339,1.0,30,-37.0,-40.0,17485.29,17485.29
1844441,403440,1.0,3,-1207.0,-1229.0,5390.64,5390.64
1386827,438205,0.0,13,-2545.0,-2555.0,9000.0,9000.0
2698357,407601,1.0,1,-2478.0,-2508.0,3032.235,3032.235
1388948,419259,2.0,101,-1027.0,-1022.0,1350.0,1350.0
2005069,405496,1.0,11,-1212.0,-1233.0,17459.415,3155.85
1333776,401986,1.0,2,-924.0,-931.0,8490.15,8490.15
1264134,428758,1.0,4,-1298.0,-1305.0,15537.015,15537.015
1474288,426319,0.0,129,-615.0,-615.0,225.0,225.0
2818047,452866,1.0,2,-1224.0,-1247.0,5806.845,5806.845
2371181,435204,1.0,1,-153.0,-156.0,10255.23,10255.23
1375548,417763,1.0,3,-1760.0,-1777.0,4228.74,4228.74
2284358,445783,2.0,6,-2682.0,-2682.0,12240.36,12240.36
2345656,409544,1.0,1,-1097.0,-1111.0,16060.455,16060.455
2307903,454363,0.0,6,-237.0,-237.0,271.395,271.395
2284542,433551,0.0,89,-1413.0,-1425.0,9000.0,9000.0
2687505,429564,0.0,62,-1498.0,-1498.0,248.85,248.85
1405862,447295,0.0,28,-2131.0,-2131.0,726.075,726.075
2638406,449394,0.0,3,-199.0,-199.0,2250.0,2250.0
2766017,400963,1.0,12,-252.0,-257.0,12833.82,12833.82
1330805,455514,0.0,45,-1081.0,-17.0,67.5,67.5
1490273,405842,0.0,9,-340.0,-340.0,45000.0,45000.0
1095991,448134,1.0,1,-2080.0,-2095.0,3526.29,3526.29
1736113,417170,1.0,5,-1069.0,-1071.0,46670.13,46670.13
1765393,417995,1.0,1,-725.0,-727.0,12832.65,12832.65
1302296,423574,1.0,3,-116.0,-115.0,12664.755,12664.755
1211074,450767,1.0,15,-361.0,-370.0,4400.145,4400.145
2341932,449690,0.0,51,-1191.0,-1217.0,4500.0,4500.0
2404030,408597,1.0,8,-2393.0,-2402.0,6466.59,6466.59
2383177,437027,0.0,53,-2326.0,-2326.0,1390.905,1390.905
1159095,425372,1.0,18,-290.0,-293.0,60916.86,60916.86
1439604,421738,1.0,5,-200.0,-213.0,25638.93,25638.93
1666386,455753,1.0,6,-2777.0,-2783.0,2998.485,2998.485
1319949,416953,1.0,11,-1094.0,-1126.0,7306.965,7306.965
1669167,408469,1.0,1,-1882.0,-1900.0,8681.58,8681.58
1301513,450278,1.0,4,-1784.0,-1830.0,3358.53,3358.53
2200073,434758,0.0,25,-915.0,-918.0,5952.195,5952.195
2334359,430397,1.0,7,-228.0,-246.0,7630.38,7630.38
2477666,443035,1.0,3,-639.0,-642.0,93064.77,93064.77
2003041,415698,1.0,5,-722.0,-738.0,6307.65,6307.65
1652621,428530,0.0,9,-2617.0,-2633.0,6930.0,6930.0
1375549,417683,1.0,4,-1414.0,-1436.0,8956.215,8956.215
2292980,453377,1.0,2,-61.0,-68.0,26770.5,26770.5
2331236,421666,1.0,4,-2222.0,-2261.0,11859.255,11859.255
1736094,432866,1.0,10,-527.0,-531.0,24512.85,24512.85
1962686,453624,1.0,8,-677.0,-691.0,6611.265,6611.265
1190171,409431,1.0,6,-1775.0,-1784.0,13345.47,13345.47
2102514,403184,1.0,4,-2089.0,-2108.0,4947.435,4947.435
1423785,407986,1.0,2,-626.0,-626.0,4552.38,4552.38
1668723,440726,1.0,5,-1802.0,-1815.0,21830.22,17.865
2718058,411967,0.0,90,-130.0,-130.0,41.265,41.265
1263212,404168,1.0,20,-306.0,-330.0,7131.24,7131.24
1790762,418223,1.0,11,-219.0,-248.0,5060.43,5060.43
2439101,449322,1.0,20,-563.0,-563.0,18889.2,18889.2
2208279,451487,0.0,1,-460.0,-470.0,7283.385,7283.385
2327818,449884,1.0,15,-837.0,-836.0,25974.0,25974.0
1485418,446309,1.0,2,-1524.0,-1532.0,5765.4,5765.4
2243619,423939,0.0,32,-162.0,-162.0,1367.955,1367.955
1714535,422717,0.0,32,-2757.0,-2757.0,450.0,450.0
2349472,427821,1.0,6,-1071.0,-1080.0,9147.33,9147.33
2011727,415059,1.0,5,-956.0,-981.0,4676.04,4676.04
1865533,406455,0.0,17,-2820.0,-2850.0,533.925,533.925
2372075,418022,1.0,18,-1618.0,-1613.0,11809.755,11543.355
2163007,443130,0.0,17,-386.0,-390.0,4820.895,2250.0
1684542,446677,1.0,10,-1192.0,-1220.0,13806.045,13806.045
2411763,407903,0.0,42,-429.0,-429.0,12600.0,12600.0
2809790,428646,0.0,115,-309.0,-309.0,1174.05,1174.05
1026598,421595,1.0,4,-837.0,-854.0,31415.175,31415.175
2006571,422194,1.0,6,-2388.0,-2396.0,7896.465,7896.465
1162370,455293,1.0,7,-1141.0,-1147.0,8837.145,8837.145
1461756,410052,1.0,23,-287.0,-292.0,10430.64,10430.64
1212285,425769,0.0,13,-2332.0,-2332.0,0.135,0.135
2480084,446694,1.0,10,-632.0,-632.0,19404.18,19404.18
1140025,455015,1.0,11,-871.0,-872.0,4594.59,4594.59
1192977,410520,1.0,6,-50.0,-76.0,3276.09,3276.09
2280514,422562,1.0,2,-403.0,-413.0,15992.145,15992.145
2511234,408652,1.0,11,-2087.0,-2060.0,10332.18,301.815
2110537,416650,0.0,94,-193.0,-193.0,7073.055,7073.055
1356570,437385,1.0,11,-1786.0,-1802.0,18530.28,18530.28
2362389,445686,1.0,11,-406.0,-413.0,6740.595,6740.595
2161738,423702,1.0,4,-2217.0,-2193.0,2078.865,1909.125
1136398,440138,0.0,32,-273.0,-273.0,3655.26,3655.26
1919960,418968,1.0,5,-473.0,-487.0,5242.86,5242.86
1541529,433582,1.0,13,-1796.0,-1800.0,22962.33,22962.33
1821683,417622,1.0,11,-1486.0,-1491.0,3432.87,3432.87
1184387,455761,1.0,1,-776.0,-785.0,2542.32,2542.32
1865216,446486,0.0,14,-277.0,-292.0,4500.0,1800.0
2674630,429715,1.0,20,-1832.0,-1884.0,9127.35,9127.35
1314166,413824,1.0,3,-446.0,-454.0,78430.5,78430.5
1676751,418099,1.0,10,-2870.0,-2871.0,1911.69,563.76
2643430,408530,1.0,7,-2367.0,-2358.0,2997.225,2997.225
2645023,417453,1.0,4,-1528.0,-1532.0,14381.685,14381.685
1000838,406568,0.0,100,-1153.0,-1153.0,3150.0,3150.0
2458398,440582,0.0,22,-420.0,-420.0,3220.11,3220.11
2523597,422444,0.0,3,-603.0,-603.0,7052.13,7052.13
1039507,428137,1.0,11,-393.0,-397.0,10332.72,10332.72
1461288,442692,1.0,7,-177.0,-184.0,7692.525,7692.525
2134841,455814,1.0,7,-1894.0,-1913.0,11261.79,11261.79
1450261,452315,1.0,4,-237.0,-252.0,5745.42,5745.42
2524891,435705,0.0,47,-1894.0,-1904.0,200.97,200.97
1229766,454252,0.0,3,-2467.0,-2467.0,864.0,864.0
1661156,422041,0.0,25,-598.0,-598.0,1161.135,1161.135
2745001,444703,1.0,13,-259.0,-260.0,7087.68,7087.68
1905699,448553,0.0,5,-1042.0,-1042.0,2250.0,2250.0
2362245,452000,1.0,3,-1683.0,-1754.0,9553.455,9553.455
2618915,402569,5.0,2,-735.0,-758.0,929097.9,929097.9
1564372,454217,0.0,41,-1373.0,-1373.0,128439.0,128439.0
2233683,452683,1.0,3,-2301.0,-2315.0,5632.83,5632.83
2617528,419417,2.0,8,-388.0,-370.0,4415.085,783.0
1845934,419286,0.0,96,-1304.0,-1304.0,710.46,710.46
2717513,410709,1.0,7,-46.0,-47.0,44438.94,44438.94
1371529,425065,0.0,103,-410.0,-410.0,49.815,49.815
2726979,419299,2.0,4,-61.0,-69.0,16121.88,16121.88
1666512,454690,1.0,1,-1112.0,-1125.0,16177.095,16177.095
1461179,434274,0.0,38,-97.0,-97.0,409.77,409.77
1880619,425735,0.0,12,-1033.0,-1033.0,115.02,115.02
1306342,447315,1.0,5,-1567.0,-1569.0,1948.59,1948.59
1361120,438719,1.0,8,-415.0,-437.0,5600.565,5600.565
1139574,418656,1.0,1,-723.0,-733.0,18939.375,18939.375
2006678,415337,0.0,16,-2205.0,-2235.0,1886.895,1886.895
1083445,423487,0.0,74,-913.0,-943.0,67.5,67.5
2220397,401817,0.0,3,-841.0,-841.0,9000.0,9000.0
1589058,431586,1.0,4,-395.0,-404.0,2155.59,2155.59
2155456,404182,1.0,12,-521.0,-521.0,10823.49,10823.49
1004499,446775,3.0,9,-440.0,-440.0,42448.275,42448.275
2184717,452326,1.0,2,-1444.0,-1471.0,6053.4,6053.4
2435349,445353,1.0,4,-2061.0,-2082.0,12684.6,87.93
1592278,453106,1.0,4,-490.0,-500.0,20391.795,20391.795
1394015,414911,0.0,6,-2564.0,-2564.0,5625.0,5625.0
2184111,416595,0.0,26,-616.0,-617.0,4127.49,4127.49
1991447,413115,1.0,4,-1068.0,-1072.0,2630.52,2630.52
1744535,448379,2.0,5,-38.0,-42.0,5733.495,5733.495
1999888,429002,1.0,2,-2781.0,-2791.0,5718.87,5718.87
1895588,410819,1.0,3,-568.0,-579.0,8311.095,8311.095
2816659,429307,1.0,14,-2305.0,-2307.0,9814.5,9814.5
2017551,425663,1.0,17,-193.0,-216.0,3099.645,3099.645
2508843,409073,1.0,3,-1741.0,-1773.0,27487.35,6.3
2703278,423705,1.0,6,-18.0,-17.0,15907.77,15907.77
2547611,425959,0.0,60,-2153.0,-2176.0,5625.0,5625.0
1105073,423957,1.0,8,-632.0,-637.0,2718.81,2718.81
2384569,408226,2.0,4,-1081.0,-1099.0,67457.07,67457.07
1581784,423432,1.0,9,-2189.0,-2206.0,11482.83,11482.83
1415606,432370,1.0,2,-431.0,-464.0,12159.9,12159.9
1652621,428530,0.0,129,-701.0,-701.0,6570.0,6570.0
1071700,420238,1.0,3,-2541.0,-2564.0,16560.855,16560.855
1960408,426867,1.0,3,-839.0,-845.0,5156.865,5156.865
2356914,427860,1.0,9,-1367.0,-1369.0,2022.3,2022.3
1136306,421060,3.0,3,-81.0,-128.0,9470.7,9470.7
1230726,447696,1.0,21,-326.0,-320.0,63872.955,63872.1
2687406,455190,1.0,9,-2803.0,-2802.0,4907.25,4907.25
2504019,430369,1.0,5,-812.0,-819.0,24835.365,24835.365
2418173,427159,1.0,24,-486.0,-492.0,54356.58,54356.58
2139943,412949,0.0,51,-1276.0,-1276.0,4534.425,4534.425
2030536,440076,1.0,2,-1102.0,-1114.0,31518.81,31518.81
2598407,409305,1.0,7,-578.0,-583.0,7426.26,7426.26
1676879,418488,1.0,7,-1361.0,-1368.0,5898.555,5898.555
2629275,443670,1.0,14,-827.0,-827.0,4698.54,4698.54
2083495,400169,1.0,3,-637.0,-638.0,6488.865,6488.865
1201658,441442,1.0,7,-1584.0,-1596.0,12671.685,12671.685
2814134,434612,1.0,9,-2727.0,-2727.0,11061.0,11061.0
2102399,425577,1.0,6,-45.0,-58.0,19104.03,19104.03
2373765,422145,0.0,113,-1131.0,-1131.0,3056.085,3056.085
1818115,419752,1.0,11,-1201.0,-1201.0,10086.795,10086.795
1004490,412450,0.0,22,-553.0,-553.0,1608.795,1608.795
2333728,439197,2.0,10,-619.0,-628.0,51571.17,51571.17
1960006,407237,3.0,2,-286.0,-296.0,38714.265,38714.265
2393279,450082,0.0,16,-2090.0,-2088.0,3375.0,3375.0
2053500,414144,0.0,34,-2736.0,-2757.0,10800.0,10800.0
2079942,427425,1.0,6,-680.0,-706.0,18673.425,18673.425
2623208,436310,3.0,7,-653.0,-655.0,13247.955,13247.955
1787606,438248,1.0,1,-459.0,-489.0,10331.55,10331.55
1522039,441959,0.0,62,-2457.0,-2462.0,6750.0,6750.0
1914965,418230,0.0,27,-2089.0,-2105.0,5625.0,5625.0
1711279,413734,1.0,1,-2281.0,-2311.0,4340.43,4340.43
2568300,413283,1.0,2,-1220.0,-1234.0,4893.525,4893.525
1515551,439435,1.0,7,-462.0,-459.0,21908.34,19890.99
2045789,405546,1.0,3,-1670.0,-1757.0,8303.535,8303.535
2313587,434160,1.0,4,-1676.0,-1665.0,6186.285,5939.235
1288207,424305,1.0,5,-606.0,-620.0,6523.83,6523.83
2056882,422409,1.0,4,-1573.0,-1588.0,5474.475,5474.475
2458262,406183,1.0,15,-1144.0,-1150.0,4609.8,4609.8
2387236,418778,0.0,12,-879.0,-887.0,6279.165,6279.165
1195088,422365,0.0,26,-175.0,-175.0,3825.0,3825.0
1929564,423713,1.0,4,-218.0,-223.0,10862.145,10862.145
1541183,440880,0.0,95,-488.0,-488.0,179.91,179.91
2173516,414153,1.0,7,-1709.0,-1722.0,9524.25,9524.25
1994705,439541,1.0,2,-1024.0,-1050.0,16999.965,16999.965
2736848,436984,0.0,1,-2600.0,-2610.0,6750.0,6750.0
1916144,451293,4.0,15,-9.0,-18.0,7918.29,7918.29
2101168,407070,0.0,15,-2634.0,-2648.0,9000.0,9000.0
2543172,438578,1.0,3,-1573.0,-1576.0,20381.13,20381.13
2776784,444242,1.0,10,-2770.0,-2759.0,2287.035,2240.415
1575048,440022,1.0,18,-2679.0,-2686.0,3280.86,3280.86
1896241,417969,1.0,2,-1875.0,-1877.0,7829.46,7829.46
1239518,434462,1.0,1,-1257.0,-1266.0,5390.46,5390.46
1305823,453286,1.0,6,-1432.0,-1430.0,3492.135,3491.46
2565592,456052,1.0,5,-1144.0,-1152.0,10462.95,10462.95
2833529,400636,1.0,6,-1160.0,-1202.0,6180.525,6180.525
1688207,455436,0.0,96,-221.0,-231.0,4500.0,4500.0
1848432,434301,1.0,4,-2551.0,-2560.0,9452.385,9452.385
1182572,400434,0.0,116,-372.0,-372.0,2810.7,2810.7
1537899,415287,1.0,4,-226.0,-238.0,33788.205,33788.205
1156995,440793,0.0,69,-1329.0,-1329.0,209.475,209.475
2527330,453347,1.0,9,-835.0,-844.0,11900.61,11900.61
1521868,433302,2.0,2,-919.0,-941.0,142422.66,142422.66
2841288,421556,1.0,3,-724.0,-736.0,16682.76,16682.76
2222028,428176,0.0,26,-132.0,-132.0,315.09,315.09
2090557,411326,0.0,23,-735.0,-735.0,253.035,253.035
2820185,424475,0.0,18,-1728.0,-1735.0,9000.0,9000.0
2074777,447487,1.0,9,-2463.0,-2482.0,2899.44,2899.44
2422426,430173,0.0,10,-107.0,-107.0,1051.56,1051.56
2320569,400463,1.0,2,-687.0,-747.0,18193.545,18193.545
1011976,401447,0.0,79,-1282.0,-1282.0,1596.96,1596.96
2315792,430609,0.0,28,-1933.0,-1906.0,5441.58,2741.58
